"ID","lon","lat","date"
1,37.4726907636187,-68.040527174182,"2014-03-21 00:58:58"
1,37.3509028598531,-68.077210301872,"2014-03-21 10:34:58"
1,37.1949532309106,-68.0432306361978,"2014-03-21 20:10:58"
1,36.9220951801059,-67.9548680942808,"2014-03-22 05:46:58"
1,36.26118071653,-67.9882034520583,"2014-03-22 15:22:58"
1,35.7346448571006,-67.9971575298557,"2014-03-23 00:58:58"
1,35.1460363555983,-68.1181954843163,"2014-03-23 10:34:58"
1,34.3215804830883,-68.141732078547,"2014-03-23 20:10:58"
1,33.4319728454333,-68.1010397895156,"2014-03-24 05:46:58"
1,32.717509586702,-67.9407542045359,"2014-03-24 15:22:58"
1,32.4152025935173,-67.8036205064153,"2014-03-25 00:58:58"
1,32.5909439591967,-67.7275565039202,"2014-03-25 10:34:58"
1,32.9869655274178,-67.715843894863,"2014-03-25 20:10:58"
1,33.6847794555584,-67.5289464252535,"2014-03-26 05:46:58"
1,33.7785554543766,-67.6677747954526,"2014-03-26 15:22:58"
1,34.3559737400292,-67.5473515123508,"2014-03-27 00:58:58"
1,35.1300305497796,-67.4502419737303,"2014-03-27 10:34:58"
1,35.5893102992792,-67.3308519541006,"2014-03-27 20:10:58"
1,35.9197061874473,-67.207029983966,"2014-03-28 05:46:58"
1,36.1483993303151,-67.1722672726382,"2014-03-28 15:22:58"
1,36.0447766506262,-67.1743016514097,"2014-03-29 00:58:58"
1,36.1971062397259,-67.0756713275962,"2014-03-29 10:34:58"
1,36.0025024279747,-67.0366507902052,"2014-03-29 20:10:58"
1,35.9826793100646,-66.9959281525597,"2014-03-30 05:46:58"
1,35.811987719812,-67.0367505743156,"2014-03-30 15:22:58"
1,35.9756645008807,-66.9805927302051,"2014-03-31 00:58:58"
1,36.317273366742,-67.0637330178526,"2014-03-31 10:34:58"
1,36.7162151715279,-67.1807563859226,"2014-03-31 20:10:58"
1,36.7541812912607,-67.2160195829468,"2014-04-01 05:46:58"
1,36.506624805493,-67.4191594535451,"2014-04-01 15:22:58"
1,36.6427351188373,-67.4416084793916,"2014-04-02 00:58:58"
1,36.6723426865295,-67.4470861606747,"2014-04-02 10:34:58"
1,36.7582193517817,-67.4783409668657,"2014-04-02 20:10:58"
1,36.752183778839,-67.4339069469912,"2014-04-03 05:46:58"
1,36.8706629444187,-67.4143811525788,"2014-04-03 15:22:58"
1,36.7739250468817,-67.4584956957406,"2014-04-04 00:58:58"
1,36.7235787050424,-67.4625898967849,"2014-04-04 10:34:58"
1,36.7388318103958,-67.5213468475616,"2014-04-04 20:10:58"
1,36.7356654891068,-67.5107795577295,"2014-04-05 05:46:58"
1,36.3706677029886,-67.5800454065502,"2014-04-05 15:22:58"
1,35.6997331550297,-67.6668366129323,"2014-04-06 00:58:58"
1,35.150757431285,-67.8002916227144,"2014-04-06 10:34:58"
1,34.3152681280679,-67.8680148967478,"2014-04-06 20:10:58"
1,33.3590049742783,-67.8942079493768,"2014-04-07 05:46:58"
1,32.8411337161917,-67.9737962859266,"2014-04-07 15:22:58"
1,32.4103571639131,-68.1781695082183,"2014-04-08 00:58:58"
1,31.9941730799917,-68.1595191364311,"2014-04-08 10:34:58"
1,31.5637224497631,-68.0417809567348,"2014-04-08 20:10:58"
1,31.5252638514619,-68.0944969985355,"2014-04-09 05:46:58"
1,31.2921167020843,-68.0868295193524,"2014-04-09 15:22:58"
1,31.0172102149312,-68.1554098138053,"2014-04-10 00:58:58"
1,31.0506071332613,-68.2000140267525,"2014-04-10 10:34:58"
1,31.1875972075547,-68.1428510329093,"2014-04-10 20:10:58"
1,31.1816305033756,-68.0955408405828,"2014-04-11 05:46:58"
1,31.7146381378537,-68.1868659775718,"2014-04-11 15:22:58"
1,31.8311567590263,-68.1547784816079,"2014-04-12 00:58:58"
1,32.1606492833257,-68.0438013142593,"2014-04-12 10:34:58"
1,32.0935874561329,-68.0437260492858,"2014-04-12 20:10:58"
1,31.9865294645773,-68.1063972970054,"2014-04-13 05:46:58"
1,32.0700584088978,-67.9612341040246,"2014-04-13 15:22:58"
1,31.7823513571748,-67.9325143194684,"2014-04-14 00:58:58"
1,32.2159517546645,-68.0248460453667,"2014-04-14 10:34:58"
1,32.176162151234,-67.9768435987297,"2014-04-14 20:10:58"
1,32.4632666974169,-68.0507582189999,"2014-04-15 05:46:58"
1,32.5016740174436,-68.0387439217454,"2014-04-15 15:22:58"
1,32.3322817264433,-68.0702791703318,"2014-04-16 00:58:58"
1,32.3338831469148,-68.0506780035794,"2014-04-16 10:34:58"
1,32.5714481002522,-68.1162334085158,"2014-04-16 20:10:58"
1,32.6573065377066,-68.1349241494119,"2014-04-17 05:46:58"
1,32.4799718667366,-68.1117919853454,"2014-04-17 15:22:58"
1,32.3704990025362,-68.1484272329969,"2014-04-18 00:58:58"
1,32.1530506610129,-68.176166309339,"2014-04-18 10:34:58"
1,32.1729048301432,-68.178407730766,"2014-04-18 20:10:58"
1,32.2434687575575,-68.1331777998343,"2014-04-19 05:46:58"
1,32.4656012226558,-68.179066734044,"2014-04-19 15:22:58"
1,32.4927638098703,-68.1729785066489,"2014-04-20 00:58:58"
1,32.5922815916771,-68.1393166341972,"2014-04-20 10:34:58"
1,32.5413534310626,-68.1822339573888,"2014-04-20 20:10:58"
1,32.4996000667977,-68.1190701532451,"2014-04-21 05:46:58"
1,32.3095284699318,-68.2229877594721,"2014-04-21 15:22:58"
1,32.4939237605076,-68.2562868233245,"2014-04-22 00:58:58"
1,32.1770602010871,-68.1818003948284,"2014-04-22 10:34:58"
1,31.950137136588,-68.273069168079,"2014-04-22 20:10:58"
1,32.1763437408743,-68.2167978480604,"2014-04-23 05:46:58"
1,32.0909758371483,-68.2453988153524,"2014-04-23 15:22:58"
1,31.8550161876856,-68.2777522170904,"2014-04-24 00:58:58"
1,31.6799607991304,-68.3260721273443,"2014-04-24 10:34:58"
1,31.4162286028654,-68.3944848458974,"2014-04-24 20:10:58"
1,31.6533704828229,-68.4215548288958,"2014-04-25 05:46:58"
1,31.6954754873212,-68.3825692255293,"2014-04-25 15:22:58"
1,32.1460237505576,-68.2241548669246,"2014-04-26 00:58:58"
1,32.5297114998733,-68.1889239795226,"2014-04-26 10:34:58"
1,32.6886973178025,-68.1944342928202,"2014-04-26 20:10:58"
1,32.5246805753409,-68.1858523061192,"2014-04-27 05:46:58"
1,32.7103427817862,-68.1063129147759,"2014-04-27 15:22:58"
1,32.7587632810956,-68.0718871516562,"2014-04-28 00:58:58"
1,32.8837876957126,-68.0828990246603,"2014-04-28 10:34:58"
1,32.8426093154436,-68.0422297449871,"2014-04-28 20:10:58"
1,32.5894323898289,-68.0532186130792,"2014-04-29 05:46:58"
1,32.5381694173981,-68.0782151126472,"2014-04-29 15:22:58"
1,32.473547932235,-68.0761767006454,"2014-04-30 00:58:58"
1,32.1958059692959,-68.0880753811756,"2014-04-30 10:34:58"
1,32.3106174752261,-68.1900724836806,"2014-04-30 20:10:58"
1,32.1724015287304,-68.2146553906168,"2014-05-01 05:46:58"
1,32.0451127828046,-68.2326156861632,"2014-05-01 15:22:58"
1,32.1426161746347,-68.2307463038162,"2014-05-02 00:58:58"
1,32.0863782058342,-68.170296276339,"2014-05-02 10:34:58"
1,31.7540813375027,-68.3558831889809,"2014-05-02 20:10:58"
1,31.8100725944432,-68.2607356447394,"2014-05-03 05:46:58"
1,31.9257874079717,-68.124641241763,"2014-05-03 15:22:58"
1,32.1643464602575,-67.9530314645237,"2014-05-04 00:58:58"
1,32.3597038050886,-67.9542498227397,"2014-05-04 10:34:58"
1,32.5365560143953,-67.9079613310806,"2014-05-04 20:10:58"
1,32.3330083944735,-67.9302116543497,"2014-05-05 05:46:58"
1,32.3152442708146,-67.8923700100602,"2014-05-05 15:22:58"
1,32.3347710114512,-67.9351737362588,"2014-05-06 00:58:58"
1,32.2746472430005,-67.9792955858814,"2014-05-06 10:34:58"
1,32.4349590011698,-67.9807372675794,"2014-05-06 20:10:58"
1,32.3967297494263,-67.9933027849752,"2014-05-07 05:46:58"
1,32.2018404968048,-68.1010963274663,"2014-05-07 15:22:58"
1,32.0732591167917,-68.0993373615813,"2014-05-08 00:58:58"
1,32.0589271918527,-68.0241574958761,"2014-05-08 10:34:58"
1,31.9629045195283,-68.1513633843556,"2014-05-08 20:10:58"
1,31.9230853878724,-68.1774717207309,"2014-05-09 05:46:58"
1,31.6491591918316,-68.1543020760353,"2014-05-09 15:22:58"
1,31.9207848960485,-68.1258067533397,"2014-05-10 00:58:58"
1,32.0637961056737,-68.1080196895375,"2014-05-10 10:34:58"
1,32.0984736371078,-68.1392581732642,"2014-05-10 20:10:58"
1,32.0196967304713,-68.1897603521624,"2014-05-11 05:46:58"
1,32.0289893022846,-68.1708569217863,"2014-05-11 15:22:58"
1,32.0149445645868,-68.1442167467618,"2014-05-12 00:58:58"
1,32.1874586225888,-68.0330033722995,"2014-05-12 10:34:58"
1,32.1807086376598,-68.0876781321493,"2014-05-12 20:10:58"
1,31.9906351806542,-67.9819672675015,"2014-05-13 05:46:58"
1,31.4283516909016,-67.9412673822172,"2014-05-13 15:22:58"
1,31.3044747689733,-67.7823436515842,"2014-05-14 00:58:58"
1,31.1304002742467,-67.6483097647551,"2014-05-14 10:34:58"
1,31.0132055055893,-67.4895576168109,"2014-05-14 20:10:58"
1,30.9646135743012,-67.4070532937604,"2014-05-15 05:46:58"
1,30.760258796412,-67.2122308305133,"2014-05-15 15:22:58"
1,30.6565763254916,-67.0902710372433,"2014-05-16 00:58:58"
1,30.4555056672215,-66.9968556597091,"2014-05-16 10:34:58"
1,30.2889405839898,-66.8600623446156,"2014-05-16 20:10:58"
1,30.3844401072454,-66.8649807830347,"2014-05-17 05:46:58"
1,30.3913217739772,-66.7957124706496,"2014-05-17 15:22:58"
1,30.2859208943453,-66.8229508314872,"2014-05-18 00:58:58"
1,30.206648722245,-66.740308719654,"2014-05-18 10:34:58"
1,30.3934098887576,-66.6284194369149,"2014-05-18 20:10:58"
1,30.4653013520137,-66.6685071942074,"2014-05-19 05:46:58"
1,30.4953074047238,-66.575362487542,"2014-05-19 15:22:58"
1,30.2670155484078,-66.6204072121309,"2014-05-20 00:58:58"
1,30.2596470955482,-66.5280605108145,"2014-05-20 10:34:58"
1,30.3153432063311,-66.4360943541299,"2014-05-20 20:10:58"
1,30.3714097125116,-66.2813096126706,"2014-05-21 05:46:58"
1,30.4580756417196,-66.0194718074733,"2014-05-21 15:22:58"
1,29.9452932811162,-65.796781548854,"2014-05-22 00:58:58"
1,29.797618678907,-65.6271730610533,"2014-05-22 10:34:58"
1,29.5189996681518,-65.4475270011103,"2014-05-22 20:10:58"
1,29.2078158551015,-65.3728398618625,"2014-05-23 05:46:58"
1,29.0304711973812,-65.1545663201738,"2014-05-23 15:22:58"
1,28.7895251191541,-64.9609750574054,"2014-05-24 00:58:58"
1,28.6317229762846,-64.8023926948642,"2014-05-24 10:34:58"
1,28.4020598796083,-64.6613268859134,"2014-05-24 20:10:58"
1,28.0594067392247,-64.5627961187631,"2014-05-25 05:46:58"
1,27.6565080879139,-64.4326281605201,"2014-05-25 15:22:58"
1,27.3656440232364,-64.3913619606827,"2014-05-26 00:58:58"
1,27.1655978140072,-64.334931453955,"2014-05-26 10:34:58"
1,26.7686148152284,-64.3158550148203,"2014-05-26 20:10:58"
1,26.4262337861159,-64.301465244987,"2014-05-27 05:46:58"
1,25.8205063385854,-64.2595026708939,"2014-05-27 15:22:58"
1,25.4773251787007,-64.2577739183476,"2014-05-28 00:58:58"
1,25.024231572146,-64.1895059096949,"2014-05-28 10:34:58"
1,24.5061265922563,-64.0372399343004,"2014-05-28 20:10:58"
1,24.2542734928666,-63.9236567651575,"2014-05-29 05:46:58"
1,23.9916439494626,-63.6871648712067,"2014-05-29 15:22:58"
1,23.7853958236656,-63.5438583085024,"2014-05-30 00:58:58"
1,23.6412356832367,-63.5436842428633,"2014-05-30 10:34:58"
1,23.3657909237282,-63.3603522479612,"2014-05-30 20:10:58"
1,22.7840496949032,-63.2291086016065,"2014-05-31 05:46:58"
1,22.3956019964574,-63.1586816136068,"2014-05-31 15:22:58"
1,22.101613152533,-62.9235921535281,"2014-06-01 00:58:58"
1,21.758222693825,-62.803835419958,"2014-06-01 10:34:58"
1,21.7238517978134,-62.7996599835667,"2014-06-01 20:10:58"
1,21.4335073913704,-62.7101482430118,"2014-06-02 05:46:58"
1,21.3198065931335,-62.6584210416101,"2014-06-02 15:22:58"
1,21.1613057314398,-62.5499222261807,"2014-06-03 00:58:58"
1,20.9889044348327,-62.4797746025293,"2014-06-03 10:34:58"
1,21.0967654135049,-62.4550874574349,"2014-06-03 20:10:58"
1,20.9629640571472,-62.3764911836628,"2014-06-04 05:46:58"
1,20.8779869366757,-62.311803906252,"2014-06-04 15:22:58"
1,20.8483067128858,-62.2375233690878,"2014-06-05 00:58:58"
1,20.8171189040263,-62.1085876804369,"2014-06-05 10:34:58"
1,20.7781938027617,-61.945923004271,"2014-06-05 20:10:58"
1,20.438351240488,-61.8233928363429,"2014-06-06 05:46:58"
1,20.359001745068,-61.6546915773567,"2014-06-06 15:22:58"
1,20.3065599072594,-61.4832094144165,"2014-06-07 00:58:58"
1,20.3130083558793,-61.3312271206775,"2014-06-07 10:34:58"
1,20.3816413877574,-61.2784431042524,"2014-06-07 20:10:58"
1,20.3376864241279,-61.3228230736603,"2014-06-08 05:46:58"
1,20.5142278122113,-61.2503691268932,"2014-06-08 15:22:58"
1,20.337955782439,-61.1721891399138,"2014-06-09 00:58:58"
1,20.6125540222492,-61.1893731217396,"2014-06-09 10:34:58"
1,20.7082542299541,-61.21659444155,"2014-06-09 20:10:58"
1,20.5804073479431,-61.2243856444796,"2014-06-10 05:46:58"
1,20.6140349122829,-61.2448026245975,"2014-06-10 15:22:58"
1,20.5209900609829,-61.2180238298182,"2014-06-11 00:58:58"
1,20.3951963919613,-61.1799596275754,"2014-06-11 10:34:58"
1,20.346361418113,-61.1346023648118,"2014-06-11 20:10:58"
1,20.3076712315058,-61.1140919323869,"2014-06-12 05:46:58"
1,20.4258978380496,-61.2045638442261,"2014-06-12 15:22:58"
1,20.2715842435781,-61.2366269030767,"2014-06-13 00:58:58"
1,20.2042782731387,-61.2500519760582,"2014-06-13 10:34:58"
1,20.3422902956432,-61.2516858217786,"2014-06-13 20:10:58"
1,20.4304253827677,-61.2310030647764,"2014-06-14 05:46:58"
1,20.3006395468178,-61.2574338863542,"2014-06-14 15:22:58"
1,20.3186104677464,-61.2427359116767,"2014-06-15 00:58:58"
1,20.396382451633,-61.1651430431321,"2014-06-15 10:34:58"
1,20.4269853869805,-61.1043547998173,"2014-06-15 20:10:58"
1,20.3109933707133,-61.0630778170135,"2014-06-16 05:46:58"
1,20.1700171397302,-61.0300262223953,"2014-06-16 15:22:58"
1,20.4012380652971,-60.9602143844927,"2014-06-17 00:58:58"
1,20.5919304305518,-60.8748965661355,"2014-06-17 10:34:58"
1,20.6510483720018,-60.7722015056449,"2014-06-17 20:10:58"
1,20.9775418855445,-60.7422962496257,"2014-06-18 05:46:58"
1,20.8524858865042,-60.5917717787892,"2014-06-18 15:22:58"
1,20.912502004213,-60.4193460134553,"2014-06-19 00:58:58"
1,20.9650114678997,-60.259422886767,"2014-06-19 10:34:58"
1,20.7845755582748,-60.1193282942074,"2014-06-19 20:10:58"
1,20.731381092664,-59.9739064018252,"2014-06-20 05:46:58"
1,20.7994544340354,-59.9562730112444,"2014-06-20 15:22:58"
1,20.8248781918856,-59.8908139650093,"2014-06-21 00:58:58"
1,20.8099684858799,-59.8344736852405,"2014-06-21 10:34:58"
1,21.1205787368126,-59.7615652510694,"2014-06-21 20:10:58"
1,20.8948094218709,-59.655818386042,"2014-06-22 05:46:58"
1,20.66095334473,-59.4465296782792,"2014-06-22 15:22:58"
1,20.5305719559275,-59.3187333599885,"2014-06-23 00:58:58"
1,20.3448310186898,-59.245024502891,"2014-06-23 10:34:58"
1,20.2158805844332,-59.1786740971776,"2014-06-23 20:10:58"
1,20.1868100474841,-59.1429358825898,"2014-06-24 05:46:58"
1,20.1566539497319,-59.0950353598086,"2014-06-24 15:22:58"
1,20.1169116747436,-59.1085491226629,"2014-06-25 00:58:58"
1,20.2606764359806,-59.1540588878835,"2014-06-25 10:34:58"
1,20.2418995349952,-59.1260582891763,"2014-06-25 20:10:58"
1,20.2271083388321,-59.086056392884,"2014-06-26 05:46:58"
1,19.9563847790825,-58.9951596632479,"2014-06-26 15:22:58"
1,19.6480812925854,-58.8318573682085,"2014-06-27 00:58:58"
1,19.4263064843719,-58.7283034589379,"2014-06-27 10:34:58"
1,19.383640407666,-58.6953794122638,"2014-06-27 20:10:58"
1,19.270768999173,-58.6713758546362,"2014-06-28 05:46:58"
1,19.0579619761369,-58.5775603366458,"2014-06-28 15:22:58"
1,18.6004819274213,-58.5204073474885,"2014-06-29 00:58:58"
1,18.4219588285138,-58.4595821383953,"2014-06-29 10:34:58"
1,18.0766135498212,-58.4482949822376,"2014-06-29 20:10:58"
1,17.9432717412871,-58.3965603597911,"2014-06-30 05:46:58"
1,17.7969487615061,-58.3446310553495,"2014-06-30 15:22:58"
1,17.692172319282,-58.2633732278088,"2014-07-01 00:58:58"
1,17.5677710371244,-58.1741479160382,"2014-07-01 10:34:58"
1,17.4210866675711,-58.0823681390139,"2014-07-01 20:10:58"
1,17.1462899406542,-58.0619632522179,"2014-07-02 05:46:58"
1,16.9724835366228,-57.9572622300937,"2014-07-02 15:22:58"
1,16.7758524994593,-57.9479395942871,"2014-07-03 00:58:58"
1,16.687440122708,-57.9664393147632,"2014-07-03 10:34:58"
1,16.6598168030708,-57.8997187773476,"2014-07-03 20:10:58"
1,16.7113566578327,-57.9091674776484,"2014-07-04 05:46:58"
1,16.6908367343993,-57.8690606189369,"2014-07-04 15:22:58"
1,16.8169384435595,-57.8462235985952,"2014-07-05 00:58:58"
1,16.9340460145837,-57.9738051552202,"2014-07-05 10:34:58"
1,16.9889616738787,-57.9178999427919,"2014-07-05 20:10:58"
1,16.8145751578733,-57.9076016572053,"2014-07-06 05:46:58"
1,16.6562394480453,-57.8413976986955,"2014-07-06 15:22:58"
1,16.5427913691108,-57.8335324364977,"2014-07-07 00:58:58"
1,16.4017464911468,-57.8922280627976,"2014-07-07 10:34:58"
1,16.4172589968679,-57.8285888180828,"2014-07-07 20:10:58"
1,16.4328542022713,-57.8655809008662,"2014-07-08 05:46:58"
1,16.5221161232902,-57.7895920256228,"2014-07-08 15:22:58"
1,16.4951712293239,-57.829455390102,"2014-07-09 00:58:58"
1,16.4117211337087,-57.8610362803043,"2014-07-09 10:34:58"
1,16.5970914491541,-57.8556269025227,"2014-07-09 20:10:58"
1,16.474137487218,-57.8159229098254,"2014-07-10 05:46:58"
1,16.518853022183,-57.7699187823239,"2014-07-10 15:22:58"
1,16.5816923204447,-57.7172116244263,"2014-07-11 00:58:58"
1,16.5182362101252,-57.7729512741278,"2014-07-11 10:34:58"
1,16.4892334730368,-57.7656695697721,"2014-07-11 20:10:58"
1,16.3690444396933,-57.7668756933212,"2014-07-12 05:46:58"
1,16.308169561745,-57.8219032666321,"2014-07-12 15:22:58"
1,16.2970563804677,-57.7825537718252,"2014-07-13 00:58:58"
1,16.2362761344713,-57.7872271723008,"2014-07-13 10:34:58"
1,16.252304205274,-57.7928008585619,"2014-07-13 20:10:58"
1,16.1718771466561,-57.7949946141043,"2014-07-14 05:46:58"
1,16.0816918862816,-57.7874916004332,"2014-07-14 15:22:58"
1,16.0569231867806,-57.8213967648186,"2014-07-15 00:58:58"
1,16.0181770451271,-57.8560541063732,"2014-07-15 10:34:58"
1,16.0920172030239,-57.8673093546149,"2014-07-15 20:10:58"
1,15.9924100167691,-57.8973851358517,"2014-07-16 05:46:58"
1,15.9394814081147,-57.9286273564973,"2014-07-16 15:22:58"
1,15.8955973739951,-57.8543415935053,"2014-07-17 00:58:58"
1,15.8474430314354,-57.9504857222066,"2014-07-17 10:34:58"
1,15.7515020980168,-57.9586270190425,"2014-07-17 20:10:58"
1,15.7211271064171,-57.9723258194925,"2014-07-18 05:46:58"
1,15.8506063374594,-57.9010359040564,"2014-07-18 15:22:58"
1,15.9423885952099,-57.8649427657944,"2014-07-19 00:58:58"
1,15.9843922898422,-57.8250190724816,"2014-07-19 10:34:58"
1,15.8832779742328,-57.7936735383966,"2014-07-19 20:10:58"
1,15.9435318900197,-57.8270385215192,"2014-07-20 05:46:58"
1,15.9325070856052,-57.7374331289166,"2014-07-20 15:22:58"
1,15.9517508704054,-57.7123293336629,"2014-07-21 00:58:58"
1,15.9847162020166,-57.767536418648,"2014-07-21 10:34:58"
1,15.9969470344998,-57.9007868171805,"2014-07-21 20:10:58"
1,16.0233436814726,-57.9910855847022,"2014-07-22 05:46:58"
1,16.2058879144449,-58.0716788529441,"2014-07-22 15:22:58"
1,16.3403747923328,-57.9589399530956,"2014-07-23 00:58:58"
1,16.4675784200194,-57.7917568995432,"2014-07-23 10:34:58"
1,16.5610751201533,-57.6338944314258,"2014-07-23 20:10:58"
1,16.5392635745109,-57.5826363444753,"2014-07-24 05:46:58"
1,16.5353418141549,-57.52437258337,"2014-07-24 15:22:58"
1,16.5951984964727,-57.490314730834,"2014-07-25 00:58:58"
1,16.5624007797696,-57.4574096664648,"2014-07-25 10:34:58"
1,16.5325932822841,-57.4158151589947,"2014-07-25 20:10:58"
